转债代码,转债名称,上市日期,预测信息日,实际上市收盘价,上市前一日平价,发行规模亿元,正股市值亿元,正股20日波动率,债项评级,申万行业,板块,余额组,市值组,评级组,模型合理价值,规则映射后预测价,规则调整额,预测触及上限,实际触及上限,预测区间下限_80pct,预测区间上限_80pct,区间覆盖,有效分组数,全市场样本数_1日,全市场训练RMSE_1日,年份,平价分组,自动同类样本数,自动同类平均得分,自动同类平均相关系数,自动同类同行业占比,自动同类券,同类残差收益5日_pct,同类残差收益10日_pct,同类溢价变化5日_pct,同类正股超额5日_pct,同类高热度占比,目标正股5日收益_pct,目标正股20日收益_pct,基础预测价,基础预测误差,实际触及157.30,近期20只新券触顶率,近期40只新券触顶率,近期20只基础MAE,距涨幅上限空间,连续题材修正额,连续题材修正预测价,极端状态概率,极端状态修正额,自动题材修正预测价,是否启动极端修正,tmp,动态相似新券触顶率,动态相似新券预测价,组合保护预测价,网上中签率,原股东配售金额元,原股东配售率,ln发行规模,中签热度,相似概率logit,实际触顶
127104.SZ,姚记转债,2024-02-26,2024-02-23,132.88,114.49140733859728,5.831273,101.582844735,79.61175992389,A+,传媒,科技,3-10,50-300,A+/A,132.9292667849682,132.9292667849682,0.0,False,False,115.92693690509628,149.93159666484013,True,6.0,412.0,5.635429666053212,2024.0,110-120,7.0,0.6204750655849587,0.5249073861268755,0.8571428571428571,风语转债、游族转债、贵广转债、湖广转债、纵横转债、广电转债、中富转债,-1.947414831836884,-4.059431602028855,-5.902322213362002,2.890530902320687,0.0,5.74860574860574,22.45404868355687,132.9292667849682,0.0492667849682106,False,0.1,0.225,7.813129404210675,24.370733215031805,-0.9101017738715664,132.01916501109665,0.1581155382453757,0.0,132.9292667849682,False,144.52042769588274,0.3288178807988829,138.93941642192948,132.01916501109665,0.0018257421,427352800.0,,1.7632353298715475,6.305768744462325,-0.7135364710570185,False
123240.SZ,楚天转债,2024-02-29,2024-02-28,114.7,88.3,10.0,52.1236996242,70.458840020391,AA,医药生物,消费,10-20,50-300,AA/AA-,115.41639319638732,115.41639319638732,0.0,False,False,99.14488998786904,131.68789640490562,True,6.0,402.0,5.772098894147813,2024.0,80-90,7.0,0.8689529305638498,0.8936950408663582,1.0,柳药转债、寿22转债、康医转债、百洋转债、亚药转债、英特转债、山河转债,0.070119150772005,0.4463734508313638,1.006701703795997,-1.272619083669757,0.1428571428571428,3.274853801169586,-1.4508928571428603,115.41639319638732,0.7163931963873154,False,0.05,0.2,6.7214559287037785,41.88360680361269,1.599904041505484,117.0162972378928,0.0031122114942531,0.0,115.41639319638732,False,125.70908484383143,0.1323494547828659,119.57384758998587,117.0162972378928,0.0041827049,688681000.0,,2.302585092994046,5.476797136464645,-1.880343226765301,False
127105.SZ,龙星转债,2024-03-06,2024-03-05,102.998,70.14681892332788,7.547539,21.10526,81.614439752987,AA-,基础化工,周期,3-10,0-50,AA/AA-,108.72146911351852,108.72146911351852,0.0,False,False,92.44996590500024,124.9929723220368,True,6.0,411.0,5.837706511488197,2024.0,<80,7.0,0.9384335304339144,0.92937702547962,1.0,金丹转债、红墙转债、丰山转债、惠云转债、镇洋转债、蒙泰转债、润禾转债,1.5075343025212278,-1.619520326957373,6.6586608031521966,-5.883162819934645,0.2857142857142857,-8.119658119658112,-17.307692307692314,108.72146911351852,5.723469113518519,False,0.0,0.2,5.181664197807723,48.57853088648149,2.525846141649737,111.24731525516826,0.0025053491051866,0.0,108.72146911351852,False,121.76521630741075,0.1520329650379556,114.26062267941327,111.24731525516826,0.0052762114,357957700.0,,2.021221549859438,5.2445469766962685,-1.718744388588834,False
113682.SH,益丰转债,2024-03-27,2024-03-26,120.617,98.31869510664994,17.97432,395.9451644646,32.541805453832,AA,医药生物,消费,10-20,300+,AA/AA-,119.86201426168722,119.86201426168722,0.0,False,False,103.59051105316894,136.1335174702055,True,6.0,413.0,6.344676725319945,2024.0,90-100,7.0,0.6177520334409424,0.3712478335840662,1.0,康泰转2、大参转债、乐普转2、奕瑞转债、英特转债、新天转债、奇正转债,1.257591622640884,2.3167513245775035,1.8841015518690007,-2.640993265993264,0.2857142857142857,-0.3053435114503733,0.2558853633572111,119.86201426168722,-0.7549857383127829,False,0.0,0.2,5.258923670594655,37.43798573831279,1.043028841415831,120.90504310310304,1.0429612465040948e-05,0.0,119.86201426168722,False,123.65290815248773,0.1375194791316622,123.72335348554076,120.90504310310304,0.0103521245,907933000.0,,2.888944072571637,4.570563514634397,-1.836046990665027,False
113683.SH,伟24转债,2024-04-22,2024-04-19,157.3,112.417943107221,2.85,350.3051884545,20.305847604788,AA,环保,周期,0-3,300+,AA/AA-,130.82796426241103,130.82796426241103,0.0,False,True,114.55646105389276,147.0994674709293,False,6.0,396.0,7.21991475959607,2024.0,110-120,7.0,0.6389124697788768,0.4989506649437353,1.0,伟22转债、旺能转债、惠城转债、天源转债、海环转债、盈峰转债、联泰转债,-1.4619644548525597,-1.6251212755087678,-4.514149428073857,5.979950294200792,0.1428571428571428,7.254697286012535,9.192348565356,130.82796426241103,-26.472035737588985,True,0.0,0.175,5.254137354202954,26.472035737588985,0.2283286216535009,131.05629288406453,0.003897748012874,0.0,130.82796426241103,False,138.2716332962201,0.201903545079306,134.836562658075,131.05629288406453,0.0003267219,258963000.0,,1.0473189942805592,8.026401207627801,-1.3744393772188888,True
113684.SH,湘泵转债,2024-04-29,2024-04-26,122.63,106.94526191877578,5.7739,37.8056761454,53.515417852325,AA-,汽车,制造,3-10,0-50,AA/AA-,127.15692746039602,127.15692746039602,0.0,False,False,110.88542425187774,143.4284306689143,True,6.0,407.0,6.692016899093737,2024.0,100-110,7.0,0.7661001355127643,0.6795931612790174,1.0,神通转债、沿浦转债、汽模转2、金钟转债、岱美转债、今飞转债、正裕转债,-1.7367433112774178,-1.073987105945188,-1.6230119948874933,3.606949973654927,0.0,9.457831325301203,8.15476190476192,127.15692746039602,4.526927460396024,False,0.05,0.2,5.585598901103871,30.143072539603992,0.2992367667898092,127.45616422718582,0.0479590576949639,0.0,127.15692746039602,False,140.1861199072585,0.176097768126454,131.13802330941957,127.45616422718582,0.0015527251,441264000.0,,1.7533477620744877,6.467743762718487,-1.5430125307077958,False
111019.SH,宏柏转债,2024-05-14,2024-05-13,118.749,94.1411451398136,9.6,43.2899739636,44.555607031498,AA-,基础化工,周期,3-10,0-50,AA/AA-,121.87660083810948,121.87660083810948,0.0,False,False,105.6050976295912,138.14810404662776,True,6.0,412.0,5.950333896207249,2024.0,90-100,7.0,0.7536116634947206,0.595533724500903,1.0,赫达转债、祥源转债、福新转债、利民转债、优彩转债、新化转债、蓝晓转02,0.1262593100676612,-1.062413586549844,0.0290141793814981,-2.0585323795729806,0.1428571428571428,-1.6689847009735748,-6.357615894039725,121.87660083810948,3.127600838109487,False,0.05,0.2,5.7551822335712775,35.42339916189053,2.1719751071939526,124.04857594530344,0.0056734762620778,0.0,121.87660083810948,False,128.11235219834282,0.1018472738770904,124.5824333151834,124.04857594530344,0.0040745736,644871000.0,,2.2617630984737906,5.502989175801062,-2.1768657512172918,False
113685.SH,升24转债,2024-07-10,2024-07-09,105.014,78.51047323506593,28.0,94.4413512196,43.540114722875,AA-,汽车,制造,20-50,50-300,AA/AA-,110.94251127233096,110.94251127233096,0.0,False,False,94.67100806381268,127.21401448084924,True,6.0,358.0,9.438317090995278,2024.0,<80,7.0,0.7733445068985026,0.638871931428014,1.0,拓普转债、金钟转债、爱迪转债、上声转债、海泰转债、神通转债、新23转债,-1.5920274438177309,-0.7439621019422407,-3.784503157222497,2.5733008945033333,0.0,-1.842870999030077,-17.320261437908503,110.94251127233096,5.928511272330965,False,0.05,0.2,5.533488911537912,46.35748872766905,3.2659874798254283,114.2084987521564,4.137679008559668e-06,0.0,110.94251127233096,False,118.202715256531,0.144106453189802,115.95282123182892,114.2084987521564,0.0321083101,643833000.0,,3.332204510175204,3.4386404007302933,-1.7815937224834872,False
118048.SH,利扬转债,2024-07-19,2024-07-18,116.218,91.81649101053938,5.2,29.665783634,47.547673808503,A+,电子,科技,3-10,0-50,A+/A,115.26490298510583,115.26490298510583,0.0,False,False,100.3151794406528,130.21462652955884,True,6.0,367.0,8.595605596717883,2024.0,90-100,7.0,0.8543831678533003,0.826773611836139,1.0,聚飞转债、长信转债、联得转债、洁美转债、银微转债、利德转债、中富转债,1.3146957532842305,0.7011042352986232,4.307559510562001,-1.7936684696150174,0.4285714285714285,-5.848696757787664,-12.366863905325433,115.26490298510583,-0.9530970148941692,False,0.05,0.2,5.741832094707944,42.03509701489418,1.617394086368012,116.88229707147384,0.00861492012562,0.0,115.26490298510583,False,123.57422724831072,0.1142715128537214,118.86746358173951,116.88229707147384,0.0043255576,203103000.0,,1.6486586255873816,5.443214222052898,-2.0478331473627107,False
113686.SH,泰瑞转债,2024-07-24,2024-07-23,157.3,93.24487334137515,3.378,22.7492988633,58.962088519052,AA-,机械设备,制造,3-10,0-50,AA/AA-,113.46094202610206,113.46094202610206,0.0,False,True,98.51121848164904,128.41066557055507,False,6.0,366.0,9.462103280500964,2024.0,90-100,7.0,0.7626208292027792,0.6727130383611067,1.0,拓斯转债、弘亚转债、智能转债、泰福转债、光力转债、博实转债、耐普转债,0.0987468136211811,0.3869976500104991,-0.0964695430914004,-0.2174688327553742,0.1428571428571428,-1.5286624203821542,-3.3749999999999947,113.46094202610206,-43.83905797389795,True,0.05,0.2,5.731386040836118,43.83905797389795,1.3024940598485035,114.76343608595056,0.0153302186443103,0.0,113.46094202610206,False,126.68384981895966,0.2327146861832938,121.11243649032724,114.76343608595056,0.0005672134,295928000.0,,1.2172838183856083,7.474774958201722,-1.193045538514013,True
123241.SZ,欧通转债,2024-07-26,2024-07-25,111.8,83.54881854658939,6.445265,37.92976,38.026765002692,AA-,电力设备,制造,3-10,0-50,AA/AA-,108.350237005027,108.350237005027,0.0,False,False,92.07873379650871,124.62174021354528,True,6.0,359.0,10.280955104780412,2024.0,80-90,7.0,0.7942456772118069,0.6658244866972577,1.0,震裕转债、白电转债、中能转债、翔丰转债、中辰转债、通光转债、崧盛转债,-2.4702808462277672,-1.1843667079932838,-5.849516891311499,2.967579746429172,0.0,-3.995901639344268,-11.394799054373529,108.350237005027,-3.449762994973,False,0.1,0.2,7.808991306111963,48.94976299497301,2.313335884633637,110.66357288966064,0.0021628068904185,0.0,108.350237005027,False,118.17167480858475,0.1710620701850815,114.63032284976887,110.66357288966064,0.0025494849,471037300.0,,1.8633457526909378,5.97186394021655,-1.578118804588935,False
123243.SZ,严牌转债,2024-07-26,2024-07-25,128.0,91.42480211081794,4.678889,14.1929172,49.47982024489,A+,环保,周期,3-10,0-50,A+/A,111.31217533377423,111.31217533377423,0.0,False,False,96.3624517893212,126.26189887822726,False,6.0,359.0,10.280955104780412,2024.0,90-100,7.0,0.6696437757146957,0.5093222471023625,1.0,海环转债、维尔转债、旺能转债、洪城转债、中环转2、联泰转债、华宏转债,-0.5052799947989788,-0.372607643640054,-3.304210413920195,4.3606069547095565,0.1428571428571428,2.363367799113747,-6.854838709677424,111.31217533377423,-16.687824666225765,False,0.1,0.2,7.631334189684286,45.98782466622578,2.121119276561698,113.43329461033592,0.0092223849685284,0.0,111.31217533377423,False,124.99528364896535,0.2502568098332058,119.94375005287807,113.43329461033592,0.0010683368,391370500.0,,1.5430606885849452,6.841652232353081,-1.0972431048368705,False
123242.SZ,赛龙转债,2024-07-29,2024-07-26,157.3,93.18120076066285,2.5,16.38854,82.867367455836,A+,基础化工,周期,0-3,0-50,A+/A,114.57543270625963,114.57543270625963,0.0,False,True,98.35677281018717,130.7940926023321,False,6.0,362.0,8.728787663971902,2024.0,90-100,7.0,0.6312525189078565,0.3748803077199452,1.0,福新转债、利民转债、聚隆转债、蓝晓转02、金丹转债、锦鸡转债、阳谷转债,0.0033476683200318,1.003931769976015,-0.0633090232374975,-0.3247490676021425,0.1428571428571428,1.5393724097098715,-5.065042900636607,114.57543270625963,-42.72456729374038,True,0.1,0.2,8.115530892899443,42.72456729374038,1.8482672697718456,116.42369997603149,0.0562469767757164,0.0,114.57543270625963,False,129.34670186692762,0.253104741049467,122.68577561225916,116.42369997603149,0.0008267646,192628800.0,,0.9162907318741551,7.09799054674817,-1.0821215604090162,True
113687.SH,振华转债,2024-08-02,2024-08-01,121.299,102.9209621993127,4.0621,60.9801366868,42.44425284263,AA,基础化工,周期,3-10,50-300,AA/AA-,119.37768423135488,119.37768423135488,0.0,False,False,102.6370162526833,136.11835221002644,True,6.0,377.0,9.824802438080091,2024.0,100-110,7.0,0.7207516046507211,0.5891132991024318,1.0,飞鹿转债、润禾转债、福新转债、聚隆转债、双箭转债、惠云转债、锦鸡转债,-0.9137117804075334,-0.8312063322002039,-1.057972449111004,1.6110003252860272,0.0,4.355400696864109,6.394316163410307,119.37768423135488,-1.9213157686451297,False,0.15,0.2,10.074599446890394,37.922315768645134,0.3382661219244384,119.71595035327933,0.028344093246931,0.0,119.37768423135488,False,132.56449322538234,0.1107022190553797,122.52624761183576,119.71595035327933,0.0012933924,310721000.0,,1.4017000812697389,6.6504867449548195,-2.0835882559381815,False
111020.SH,合顺转债,2024-08-15,2024-08-14,122.496,86.30009319664491,3.38,29.221534758,37.482299960292,AA-,基础化工,周期,3-10,0-50,AA/AA-,110.7107011886007,110.7107011886007,0.0,False,False,93.97003320992911,127.45136916727228,True,6.0,375.0,10.632572191488332,2024.0,80-90,7.0,0.8487075304318924,0.7944673685333774,1.0,聚合转债、川恒转债、百川转2、双箭转债、洋丰转债、华康转债、福新转债,0.0925205232241499,-0.582089681827861,0.0933963775589994,-0.2086829310270488,0.1428571428571428,-2.010582010582007,-14.020427112349122,110.7107011886007,-11.7852988113993,False,0.15,0.2,10.031913070201162,46.58929881139932,2.854535197544373,113.56523638614507,0.0104124159119296,0.0,110.7107011886007,False,125.16710479717038,0.1695050891136408,116.6335436236769,113.56523638614507,0.000828068,276312000.0,,1.2178757094949273,7.096415281347273,-1.5891388506247324,False
111021.SH,奥锐转债,2024-08-15,2024-08-14,116.155,90.96313912009512,8.1212,93.2217525,39.849545151028,AA-,医药生物,消费,3-10,50-300,AA/AA-,113.19751458708816,113.19751458708816,0.0,False,False,96.45684660841658,129.93818256575975,True,6.0,375.0,10.632572191488332,2024.0,90-100,7.0,0.8375850924093704,0.757378013382983,1.0,药石转债、楚天转债、微芯转债、奇正转债、九强转债、百洋转债、东亚转债,0.1800485118805365,-1.3545177205138887,0.0050443941270046,-0.0007862562408922,0.0,-5.826836274107516,-13.133989401968217,113.19751458708816,-2.9574854129118364,False,0.15,0.175,10.476657967081085,44.10248541291185,2.298717241948925,115.49623182903709,0.0023982766535007,0.0,113.19751458708816,False,121.14135208648418,0.1156926026480606,117.02426307758908,115.49623182903709,0.0015005182,702687000.0,,2.094477926505949,6.501944763867175,-2.033868040223446,False
123244.SZ,松原转债,2024-08-22,2024-08-21,157.3,88.85017421602788,4.1,57.6781185,35.465753152342,A+,汽车,制造,3-10,50-300,A+/A,107.54293254666396,107.54293254666396,0.0,False,True,90.80226456799238,124.28360052533554,False,6.0,364.0,9.324006646221868,2024.0,80-90,7.0,0.6547917029744672,0.415037624878719,1.0,豪能转债、岱美转债、拓普转债、文灿转债、立中转债、汽模转2、海泰转债,-0.9768472216198676,-0.3387594787797945,-2.137512810970452,0.7418665126663948,0.0,-0.1175088131609936,-1.2393493415956636,107.54293254666396,-49.75706745333605,True,0.15,0.15,10.549673323949886,49.75706745333605,1.204611413680733,108.7475439603447,0.0036454559240393,0.0,107.54293254666396,False,123.33658433540856,0.1548092055706174,113.3200716096449,108.7475439603447,0.0006027766,366697800.0,,1.410986973710262,7.413963910810793,-1.6973689671961147,True
123245.SZ,集智转债,2024-08-28,2024-08-27,157.3,80.62871707731522,2.546,15.396576,61.972227073855,A,机械设备,制造,0-3,0-50,A+/A,104.80258889407926,104.80258889407926,0.0,False,True,87.80025901420733,121.8049187739512,False,6.0,366.0,10.218986313173938,2024.0,80-90,7.0,0.7384059128959857,0.5484669518493017,1.0,智能转债、精测转2、锋工转债、万讯转债、华兴转债、泰林转债、精测转债,0.0174577897374635,0.5442244143918463,0.038093870657498,-0.5173881684624959,0.1428571428571428,-5.099999999999993,-10.175106483672502,104.80258889407926,-52.49741110592075,True,0.2,0.175,12.810918312538892,52.49741110592075,1.792221120012325,106.5948100140916,0.0137105823608205,0.0,104.80258889407926,False,127.09509885520288,0.3039966752465612,116.77186772051812,106.5948100140916,0.0011835297,171443000.0,,0.9345235001352147,6.739254034268077,-0.8283376726101336,True
127106.SZ,伟隆转债,2024-08-28,2024-08-27,157.3,88.83720930232558,2.6971,16.7597829668,69.41214970482,A,机械设备,制造,0-3,0-50,A+/A,109.16534344118136,109.16534344118136,0.0,False,True,91.4339948928349,126.89669198952782,False,6.0,366.0,10.218986313173938,2024.0,80-90,7.0,0.5776489098471724,0.294235604135813,1.0,锋工转债、运机转债、泰林转债、精测转2、华锐转债、精测转债、大元转债,0.0174577897374635,0.004281400632836,-0.1609272325845054,-0.5173881684624959,0.2857142857142857,0.5263157894736858,-8.61244019138756,109.16534344118136,-48.13465655881865,True,0.25,0.175,15.06635127592067,48.13465655881865,2.376615013393395,111.54195845457475,0.0407840068537087,0.0,109.16534344118136,False,136.82764703966876,0.4784314759398878,126.43719452715276,111.54195845457475,0.0004131612,240052200.0,,0.992177121705288,7.791672726386261,-0.08632766915402516,True
118049.SH,汇成转债,2024-09-02,2024-08-30,101.889,91.42857142857144,11.487,58.7736709824,31.041493594762,AA-,电子,科技,10-20,50-300,AA/AA-,112.07364457065157,112.07364457065157,0.0,False,False,91.82285347197384,132.32443566932932,True,6.0,378.0,9.75334315601694,2024.0,90-100,7.0,0.8029771377160785,0.7164051079820084,1.0,景23转债、南电转债、雅创转债、春23转债、强力转债、春秋转债、福立转债,-0.7320451427854138,1.8507428449150904,-0.5680882979770026,1.2621282338340922,0.1428571428571428,5.074626865671639,-6.754966887417213,112.07364457065157,10.184644570651573,False,0.3,0.2,16.625482042438865,45.226355429348445,2.1245127530911327,114.1981573237427,0.0023496569515891,0.0,112.07364457065157,False,122.93044085758766,0.170068189835186,117.8423178711856,114.1981573237427,0.0058888314,734097000.0,,2.4412159611632673,5.134697705078037,-1.5851440676856463,False
